com,gene,pval_corrected,counts_in_com,com_size,total_gene_appearances
17.0,RBP3,0.0012070547514709507,3.0,66.0,16.0
17.0,RNF128,0.0012070547514709507,3.0,66.0,16.0
17.0,TNIP3,0.0012070547514709507,3.0,66.0,16.0
17.0,UBXN2A,0.0012070547514709507,3.0,66.0,16.0
17.0,ELANE,0.0014622630130034463,6.0,66.0,57.0
17.0,ADAM10,0.0015869859837721626,7.0,66.0,75.0
17.0,ANP32C,0.0018119916588334004,1.0,66.0,2.0
17.0,ANP32D,0.0018119916588334004,1.0,66.0,2.0
17.0,CA11,0.0018119916588334004,1.0,66.0,2.0
17.0,CIAO2A,0.0018119916588334004,1.0,66.0,2.0
17.0,CIZ1,0.0018119916588334004,1.0,66.0,2.0
17.0,CYHR1,0.0018119916588334004,1.0,66.0,2.0
17.0,CZIB,0.0018119916588334004,1.0,66.0,2.0
17.0,DTNB,0.0018119916588334004,1.0,66.0,2.0
17.0,DYTN,0.0018119916588334004,1.0,66.0,2.0
17.0,GTF2H2C,0.0018119916588334004,1.0,66.0,2.0
17.0,GTF2H2C_2,0.0018119916588334004,1.0,66.0,2.0
17.0,HECTD4,0.0018119916588334004,1.0,66.0,2.0
17.0,MARCH10,0.0018119916588334004,1.0,66.0,2.0
17.0,MARCH11,0.0018119916588334004,1.0,66.0,2.0
17.0,MARCH9,0.0018119916588334004,1.0,66.0,2.0
17.0,MORC4,0.0018119916588334004,1.0,66.0,2.0
17.0,PRICKLE3,0.0018119916588334004,1.0,66.0,2.0
17.0,PRICKLE4,0.0018119916588334004,1.0,66.0,2.0
17.0,PWWP2A,0.0018119916588334004,1.0,66.0,2.0
17.0,RNF151,0.0018119916588334004,1.0,66.0,2.0
17.0,RTL3,0.0018119916588334004,1.0,66.0,2.0
17.0,RTL4,0.0018119916588334004,1.0,66.0,2.0
17.0,SCAPER,0.0018119916588334004,1.0,66.0,2.0
17.0,SREK1IP1,0.0018119916588334004,1.0,66.0,2.0
17.0,SVBP,0.0018119916588334004,1.0,66.0,2.0
17.0,TCEA3,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM42,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM43,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM43B,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM49C,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM49D1,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM49D2,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM51,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM51FP,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM52,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM60,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM61,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM64,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM64B,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM64C,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM7,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM73,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM74,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM75P,0.0018119916588334004,1.0,66.0,2.0
17.0,TRIM77,0.0018119916588334004,1.0,66.0,2.0
17.0,TSPAN17,0.0018119916588334004,1.0,66.0,2.0
17.0,ZBBX,0.0018119916588334004,1.0,66.0,2.0
17.0,ZCCHC10,0.0018119916588334004,1.0,66.0,2.0
17.0,ZCCHC13,0.0018119916588334004,1.0,66.0,2.0
17.0,ZCCHC23,0.0018119916588334004,1.0,66.0,2.0
17.0,ZCWPW1,0.0018119916588334004,1.0,66.0,2.0
17.0,ZCWPW2,0.0018119916588334004,1.0,66.0,2.0
17.0,ZDBF2,0.0018119916588334004,1.0,66.0,2.0
17.0,ZFAND3,0.0018119916588334004,1.0,66.0,2.0
17.0,ZFAND4,0.0018119916588334004,1.0,66.0,2.0
17.0,ZFPL1,0.0018119916588334004,1.0,66.0,2.0
17.0,ZMAT1,0.0018119916588334004,1.0,66.0,2.0
17.0,ZMAT4,0.0018119916588334004,1.0,66.0,2.0
17.0,ZNF330,0.0018119916588334004,1.0,66.0,2.0
17.0,ZNF385C,0.0018119916588334004,1.0,66.0,2.0
17.0,ZNF385D,0.0018119916588334004,1.0,66.0,2.0
17.0,ZSWIM1,0.0018119916588334004,1.0,66.0,2.0
17.0,ZSWIM3,0.0018119916588334004,1.0,66.0,2.0
17.0,ZSWIM7,0.0018119916588334004,1.0,66.0,2.0
17.0,KDM5A,0.0022318691752032985,4.0,66.0,28.0
17.0,TRIM37,0.0022318691752032985,4.0,66.0,28.0
17.0,TRIM71,0.0022318691752032985,4.0,66.0,28.0
17.0,UBE2J1,0.0022318691752032985,4.0,66.0,28.0
17.0,CGA,0.0023036737641809646,5.0,66.0,42.0
17.0,RBX1,0.003860290989028658,8.0,66.0,98.0
17.0,AC004156.1,0.004248127640855937,3.0,66.0,17.0
17.0,CKS2,0.004248127640855937,3.0,66.0,17.0
17.0,DHH,0.004248127640855937,3.0,66.0,17.0
17.0,FAF2,0.004248127640855937,3.0,66.0,17.0
17.0,FBXO2,0.004248127640855937,3.0,66.0,17.0
17.0,GGT2,0.004248127640855937,3.0,66.0,17.0
17.0,PELI2,0.004248127640855937,3.0,66.0,17.0
17.0,PHF19,0.004248127640855937,3.0,66.0,17.0
17.0,TRAPPC12,0.004248127640855937,3.0,66.0,17.0
17.0,GGT5,0.004709977101349054,4.0,66.0,29.0
17.0,PRTN3,0.004709977101349054,4.0,66.0,29.0
17.0,RNF40,0.004709977101349054,4.0,66.0,29.0
17.0,ADAMTSL1,0.0049221950905674085,2.0,66.0,8.0
17.0,ADAMTSL3,0.0049221950905674085,2.0,66.0,8.0
17.0,ASB2,0.0049221950905674085,2.0,66.0,8.0
17.0,KCTD10,0.0049221950905674085,2.0,66.0,8.0
17.0,KCTD5,0.0049221950905674085,2.0,66.0,8.0
17.0,KLHL13,0.0049221950905674085,2.0,66.0,8.0
17.0,KLHL9,0.0049221950905674085,2.0,66.0,8.0
17.0,TRAIP,0.0049221950905674085,2.0,66.0,8.0
17.0,UNC5CL,0.0049221950905674085,2.0,66.0,8.0
17.0,ZFAND2A,0.0049221950905674085,2.0,66.0,8.0
17.0,STUB1,0.0069325010120334825,6.0,66.0,61.0
17.0,BAP1,0.00945963347150226,4.0,66.0,30.0
17.0,CHMP1A,0.00945963347150226,4.0,66.0,30.0
17.0,FBXO4,0.00945963347150226,4.0,66.0,30.0
17.0,MBTPS1,0.00945963347150226,4.0,66.0,30.0
17.0,PROC,0.00945963347150226,4.0,66.0,30.0
17.0,UBE2J2,0.00945963347150226,4.0,66.0,30.0
18.0,STX1A,2.2632077803183326e-164,38.0,104.0,81.0
18.0,SYT4,1.022525977602847e-159,35.0,104.0,71.0
18.0,UNC13B,4.612718696773041e-159,32.0,104.0,60.0
18.0,CPLX1,1.1789298262325204e-155,25.0,104.0,38.0
18.0,STXBP1,1.6816404370932055e-152,34.0,104.0,70.0
18.0,STX1B,1.3534462391500543e-148,27.0,104.0,46.0
18.0,CPLX2,7.106083969244384e-141,18.0,104.0,22.0
18.0,VAMP2,9.102760955661373e-141,33.0,104.0,71.0
18.0,SYT1,3.4507145406789218e-133,36.0,104.0,88.0
18.0,SYT9,6.025384252842195e-125,26.0,104.0,50.0
18.0,VAMP1,7.705144007012681e-125,17.0,104.0,22.0
18.0,STXBP5L,7.43547428420925e-117,19.0,104.0,29.0
18.0,SYT7,1.0951915937965866e-114,27.0,104.0,58.0
18.0,CPLX3,2.6370625091522407e-112,15.0,104.0,19.0
18.0,VSNL1,3.2624666863235965e-107,13.0,104.0,15.0
18.0,PPFIA2,4.435557149117004e-104,18.0,104.0,29.0
18.0,SNAP25,4.099188718087576e-100,28.0,104.0,70.0
18.0,BAIAP3,1.0534683039212544e-99,16.0,104.0,24.0
18.0,VPS18,3.2925372787514585e-91,16.0,104.0,26.0
18.0,DTNBP1,5.3241793516533036e-89,19.0,104.0,37.0
18.0,STX4,3.7365775230569526e-88,25.0,104.0,63.0
18.0,VAMP7,5.416722731194181e-88,27.0,104.0,73.0
18.0,DOC2B,9.284715516977323e-87,14.0,104.0,21.0
18.0,RAB3A,1.4950499002420176e-86,25.0,104.0,64.0
18.0,SNAPIN,8.0134921257242405e-84,19.0,104.0,39.0
18.0,CNR1,1.4969114299976173e-83,30.0,104.0,93.0
18.0,RIMS1,1.1343332135560456e-76,21.0,104.0,51.0
18.0,CPLX4,1.5308541633990754e-75,8.0,104.0,8.0
18.0,RIMS3,6.240794832602473e-75,11.0,104.0,15.0
18.0,RIMS4,6.240794832602473e-75,11.0,104.0,15.0
18.0,NLGN1,1.2038592628514198e-73,26.0,104.0,79.0
18.0,TACR2,2.789777635868902e-72,18.0,104.0,40.0
18.0,SYN1,2.713422437553598e-71,14.0,104.0,25.0
18.0,SNAP47,1.0458911603524665e-69,11.0,104.0,16.0
18.0,ABAT,4.6040974607065636e-68,23.0,104.0,67.0
18.0,VAMP8,2.928556551826205e-67,21.0,104.0,57.0
18.0,HTR1B,7.292098819109782e-67,23.0,104.0,68.0
18.0,KCNB1,7.009758766823074e-66,21.0,104.0,58.0
18.0,PREPL,4.26038251583472e-65,11.0,104.0,17.0
18.0,RAB3B,5.363668341827877e-65,16.0,104.0,35.0
18.0,DNM1L,1.0141782931064458e-63,26.0,104.0,89.0
18.0,TRH,1.1943886003157751e-63,17.0,104.0,40.0
18.0,APBA2,5.339034426387154e-61,11.0,104.0,18.0
18.0,SEPT5,5.339034426387154e-61,11.0,104.0,18.0
18.0,PRRT2,7.46416911352253e-61,10.0,104.0,15.0
18.0,SYT11,3.0504948519355416e-60,20.0,104.0,57.0
18.0,ADORA2A,3.7053821962052963e-60,27.0,104.0,100.0
18.0,NCS1,5.090904162581531e-59,16.0,104.0,38.0
18.0,STX11,5.936090983387974e-59,8.0,104.0,10.0
18.0,STX19,5.936090983387974e-59,8.0,104.0,10.0
18.0,DRD2,1.985741569142907e-58,31.0,104.0,132.0
18.0,SYT12,7.691844073418835e-58,13.0,104.0,26.0
18.0,NAPA,3.124322118907372e-57,16.0,104.0,39.0
18.0,NLGN2,6.88796493756194e-57,18.0,104.0,49.0
18.0,NPVF,1.5551434911010445e-56,7.0,104.0,8.0
18.0,SYBU,8.647981105285243e-56,12.0,104.0,23.0
18.0,SNPH,1.1306977343960923e-55,6.0,104.0,6.0
18.0,DRD4,3.7939271730984438e-53,23.0,104.0,82.0
18.0,RAB3GAP1,1.8588380385807755e-52,19.0,104.0,58.0
18.0,STX2,3.76721184090095e-52,9.0,104.0,14.0
18.0,VAMP3,1.3102042801040177e-51,14.0,104.0,33.0
18.0,FBXL20,4.795700441536611e-51,11.0,104.0,21.0
18.0,RAB11FIP5,4.795700441536611e-51,11.0,104.0,21.0
18.0,NAPB,7.108428286784799e-51,13.0,104.0,29.0
18.0,P2RY1,3.299205891906858e-50,22.0,104.0,79.0
18.0,PPFIA3,2.467373470620904e-49,10.0,104.0,18.0
18.0,ATAD1,2.4869464909567426e-48,11.0,104.0,22.0
18.0,SYTL4,2.4869464909567426e-48,11.0,104.0,22.0
18.0,SYT8,2.6471096503265523e-48,12.0,104.0,26.0
18.0,SCAMP5,6.876353898952515e-48,8.0,104.0,12.0
18.0,APBA1,5.578422049558241e-47,13.0,104.0,31.0
18.0,RIMS2,5.578422049558241e-47,13.0,104.0,31.0
18.0,NNAT,8.874384324542557e-47,6.0,104.0,7.0
18.0,SNX4,1.748903561093913e-46,14.0,104.0,36.0
18.0,UNC13A,1.748903561093913e-46,14.0,104.0,36.0
18.0,CLTRN,3.53530898212318e-46,12.0,104.0,27.0
18.0,SYP,7.490240162190712e-46,11.0,104.0,23.0
18.0,CACNA1D,2.790898880800075e-44,21.0,104.0,80.0
18.0,CADPS2,7.984650488182512e-44,7.0,104.0,10.0
18.0,GRIPAP1,1.2416141673678936e-43,8.0,104.0,13.0
18.0,SYT6,1.4022335117738638e-43,11.0,104.0,24.0
18.0,CACNB2,7.677640672346527e-43,20.0,104.0,75.0
18.0,RAB5A,2.7041628688183025e-42,17.0,104.0,56.0
18.0,STX3,5.36075013479097e-42,13.0,104.0,34.0
18.0,CRH,1.425443427564867e-41,21.0,104.0,84.0
18.0,SNAP23,1.727448860245725e-41,11.0,104.0,25.0
18.0,TOR1A,1.8315164044963243e-41,15.0,104.0,45.0
18.0,RAP1A,1.953032441388996e-40,25.0,104.0,118.0
18.0,SNCA,2.0582756125178378e-40,30.0,104.0,164.0
18.0,TM7SF3,4.190488281497596e-40,6.0,104.0,8.0
18.0,TSNARE1,4.190488281497596e-40,6.0,104.0,8.0
18.0,JAGN1,5.53593109963091e-40,8.0,104.0,14.0
18.0,STXBP3,1.4696248750112442e-39,11.0,104.0,26.0
18.0,PNKD,3.360079365046464e-39,7.0,104.0,11.0
18.0,RAB11FIP1,3.360079365046464e-39,7.0,104.0,11.0
18.0,SNCG,3.360079365046464e-39,7.0,104.0,11.0
18.0,NSG1,8.174895440118084e-39,9.0,104.0,18.0
18.0,STX7,8.99656704078766e-38,11.0,104.0,27.0
18.0,UNC13C,8.06075603681793e-37,8.0,104.0,15.0
18.0,SV2A,8.252853426299393e-37,10.0,104.0,23.0
18.0,CARTPT,1.4072410731850478e-36,13.0,104.0,38.0
18.0,GSG1L,2.3436198849683e-36,9.0,104.0,19.0
18.0,SYT13,2.3436198849683e-36,9.0,104.0,19.0
18.0,ANKRD13A,2.4033203468204023e-35,7.0,104.0,12.0
18.0,PRKN,3.556879804118259e-35,28.0,104.0,160.0
18.0,GPR27,4.727222973776862e-34,8.0,104.0,16.0
18.0,KIF5B,1.5397383942145907e-33,17.0,104.0,67.0
18.0,CDK5,1.602655441671808e-33,26.0,104.0,145.0
18.0,SYT5,3.980472376784883e-33,11.0,104.0,30.0
18.0,APLN,2.1519998976507408e-32,14.0,104.0,48.0
18.0,CHRNA6,2.1519998976507408e-32,14.0,104.0,48.0
18.0,HRH3,3.422878550346848e-32,13.0,104.0,42.0
18.0,MCTP1,4.396661840358144e-32,7.0,104.0,13.0
18.0,CHRNA4,4.644673458634847e-32,15.0,104.0,55.0
18.0,VPS11,8.885911211610189e-32,11.0,104.0,31.0
18.0,LRRK2,1.8026449032829492e-31,27.0,104.0,162.0
18.0,OPRK1,2.2929392317479773e-31,16.0,104.0,63.0
18.0,ANKRD13B,9.37228673996735e-31,6.0,104.0,10.0
18.0,ANKRD13D,9.37228673996735e-31,6.0,104.0,10.0
18.0,CRHR1,1.0382156342297054e-30,16.0,104.0,64.0
18.0,CNIH2,1.6335950081288574e-30,11.0,104.0,32.0
18.0,RAB8B,3.510848917935943e-30,12.0,104.0,38.0
18.0,USP46,3.95850967088972e-30,10.0,104.0,27.0
18.0,ANGPT1,6.574459010202796e-30,14.0,104.0,51.0
18.0,DRD3,1.6389158774209394e-29,20.0,104.0,99.0
18.0,CALY,1.9467548762240565e-29,8.0,104.0,18.0
18.0,PIM3,1.9467548762240565e-29,8.0,104.0,18.0
18.0,STX6,1.9467548762240565e-29,8.0,104.0,18.0
18.0,STXBP5,1.9467548762240565e-29,8.0,104.0,18.0
18.0,SYT15,1.9467548762240565e-29,8.0,104.0,18.0
18.0,SYT10,2.517220605687069e-29,11.0,104.0,33.0
18.0,STX10,2.754697556776958e-29,7.0,104.0,14.0
18.0,GRIK5,3.420215157965001e-29,15.0,104.0,59.0
18.0,TRIM9,9.323185630043788e-29,10.0,104.0,28.0
18.0,SYT2,1.4342268799110206e-28,13.0,104.0,46.0
18.0,RAP1B,2.7940105722002494e-28,16.0,104.0,68.0
18.0,GIT1,3.3021080327910406e-28,11.0,104.0,34.0
18.0,SYT17,3.3021080327910406e-28,11.0,104.0,34.0
18.0,ADORA2B,1.061976244529699e-27,14.0,104.0,54.0
18.0,CASK,1.061976244529699e-27,14.0,104.0,54.0
18.0,CHRNB2,1.6791102367528148e-27,18.0,104.0,86.0
18.0,NMB,1.7659364737529353e-27,10.0,104.0,29.0
18.0,FAM3D,2.365027385194805e-27,6.0,104.0,11.0
18.0,FMR1,2.3983629421175792e-27,21.0,104.0,114.0
18.0,ARC,3.7388753800641565e-27,11.0,104.0,35.0
18.0,BACE1,3.7388753800641565e-27,11.0,104.0,35.0
18.0,CSPG5,3.7388753800641565e-27,11.0,104.0,35.0
18.0,STX8,3.8647386054019184e-27,9.0,104.0,24.0
18.0,RAB15,7.322460710340134e-27,7.0,104.0,15.0
18.0,PICALM,4.0957956602103317e-26,15.0,104.0,64.0
18.0,RFX6,9.594401836970059e-26,8.0,104.0,20.0
18.0,SNAP29,9.594401836970059e-26,8.0,104.0,20.0
18.0,STXBP2,9.594401836970059e-26,8.0,104.0,20.0
18.0,C1QTNF3,9.73609803193227e-26,9.0,104.0,25.0
18.0,KMO,1.286419121868334e-25,12.0,104.0,43.0
18.0,P2RX1,1.4823332555039565e-25,15.0,104.0,65.0
18.0,NMU,3.232893546061944e-25,11.0,104.0,37.0
18.0,SCRIB,4.1124541356311175e-25,14.0,104.0,58.0
18.0,GIPC1,7.898001635419074e-25,12.0,104.0,44.0
18.0,RPH3AL,9.696768872197592e-25,7.0,104.0,16.0
18.0,STX16,9.696768872197592e-25,7.0,104.0,16.0
18.0,MIDN,1.621459914625075e-24,6.0,104.0,12.0
18.0,STX12,1.621459914625075e-24,6.0,104.0,12.0
18.0,TM9SF4,1.621459914625075e-24,6.0,104.0,12.0
18.0,OXCT1,3.671721687925041e-24,8.0,104.0,21.0
18.0,NPY2R,4.472564180832311e-24,12.0,104.0,45.0
18.0,P2RY4,4.472564180832311e-24,12.0,104.0,45.0
18.0,TARDBP,3.821970477562889e-23,10.0,104.0,33.0
18.0,ARF1,4.700608952651746e-23,19.0,104.0,107.0
18.0,GRASP,7.233247047107589e-23,7.0,104.0,17.0
18.0,PCLO,7.233247047107589e-23,7.0,104.0,17.0
18.0,ENY2,1.0091638654014849e-22,8.0,104.0,22.0
18.0,NDUFAF2,1.0091638654014849e-22,8.0,104.0,22.0
18.0,PPFIA1,1.0091638654014849e-22,8.0,104.0,22.0
18.0,HPCA,1.1254547488363955e-22,11.0,104.0,40.0
18.0,DOC2A,1.2393359486725843e-22,5.0,104.0,9.0
18.0,C2CD5,3.9069120219902443e-22,9.0,104.0,28.0
18.0,EXPH5,4.078743200971761e-22,6.0,104.0,13.0
18.0,EIPR1,6.586625827346102e-22,4.0,104.0,6.0
18.0,HMHB1,6.586625827346102e-22,4.0,104.0,6.0
18.0,MCTP2,6.586625827346102e-22,4.0,104.0,6.0
18.0,VPS35,8.787958072366353e-22,13.0,104.0,56.0
18.0,C2CD2L,2.0798154803547252e-21,8.0,104.0,23.0
18.0,KISS1,2.0798154803547252e-21,8.0,104.0,23.0
18.0,LRRTM1,2.0798154803547252e-21,8.0,104.0,23.0
18.0,NADK,2.0798154803547252e-21,8.0,104.0,23.0
18.0,RAB3D,2.0798154803547252e-21,8.0,104.0,23.0
18.0,VAMP4,3.3440727994045466e-21,7.0,104.0,18.0
18.0,CHRNA5,3.497947372179661e-21,11.0,104.0,42.0
18.0,DGKI,3.497947372179661e-21,11.0,104.0,42.0
18.0,CAPN10,4.239703498547908e-21,9.0,104.0,29.0
18.0,WNT7A,7.010287221129113e-21,14.0,104.0,66.0
18.0,CHRM2,1.7294228946337337e-20,11.0,104.0,43.0
18.0,CHRNB3,1.7294228946337337e-20,11.0,104.0,43.0
18.0,INHBB,1.7294228946337337e-20,11.0,104.0,43.0
18.0,LRRTM2,3.3317319232437306e-20,8.0,104.0,24.0
18.0,PPFIA4,4.66560699965617e-20,6.0,104.0,14.0
18.0,LEP,9.364570470846974e-20,21.0,104.0,141.0
18.0,NUMB,9.544554918160088e-20,10.0,104.0,37.0
18.0,BLOC1S1,9.675566826656317e-20,5.0,104.0,10.0
18.0,RASL10B,9.675566826656317e-20,5.0,104.0,10.0
18.0,RIPOR1,9.675566826656317e-20,5.0,104.0,10.0
18.0,UBL4B,9.675566826656317e-20,5.0,104.0,10.0
18.0,XPO4,9.675566826656317e-20,5.0,104.0,10.0
18.0,SERP1,1.0332896803310401e-19,7.0,104.0,19.0
18.0,STXBP4,1.0332896803310401e-19,7.0,104.0,19.0
18.0,SYT3,3.147074536500922e-19,9.0,104.0,31.0
18.0,DRD1,3.160897316830393e-19,15.0,104.0,79.0
18.0,HTR2A,3.160897316830393e-19,15.0,104.0,79.0
18.0,PFN2,3.414638166302237e-19,11.0,104.0,45.0
18.0,NECAB2,4.275747547529958e-19,8.0,104.0,25.0
18.0,EFCAB7,2.840665247421494e-18,6.0,104.0,15.0
18.0,MIEF2,2.840665247421494e-18,6.0,104.0,15.0
18.0,RETN,4.509714330723669e-18,8.0,104.0,26.0
18.0,VTI1B,4.509714330723669e-18,8.0,104.0,26.0
18.0,AP4B1,6.1525522427373695e-18,4.0,104.0,7.0
18.0,BTBD9,6.1525522427373695e-18,4.0,104.0,7.0
18.0,CLEC9A,6.1525522427373695e-18,4.0,104.0,7.0
18.0,OTOF,6.1525522427373695e-18,4.0,104.0,7.0
18.0,RHBDF2,6.1525522427373695e-18,4.0,104.0,7.0
18.0,GRM7,1.3857344394683556e-17,9.0,104.0,33.0
18.0,UCN,1.7613581752365123e-17,15.0,104.0,84.0
18.0,ILDR1,2.25761686618404e-17,5.0,104.0,11.0
18.0,MKLN1,2.25761686618404e-17,5.0,104.0,11.0
18.0,UBL5,2.25761686618404e-17,5.0,104.0,11.0
18.0,BLOC1S6,3.7068726031917504e-17,7.0,104.0,21.0
18.0,DNAJC6,3.7068726031917504e-17,7.0,104.0,21.0
18.0,SELENOT,3.7068726031917504e-17,7.0,104.0,21.0
18.0,UCP2,3.9951771881052106e-17,8.0,104.0,27.0
18.0,SLC6A1,4.181565391454067e-17,12.0,104.0,57.0
18.0,NLGN3,6.400769812506469e-17,11.0,104.0,49.0
18.0,DVL1,7.708371780905911e-17,15.0,104.0,86.0
18.0,SNX12,1.0359729668936323e-16,6.0,104.0,16.0
18.0,TCAF2,1.0359729668936323e-16,6.0,104.0,16.0
18.0,GHSR,1.666856834327093e-16,14.0,104.0,77.0
18.0,INHA,2.068051838563511e-16,10.0,104.0,42.0
18.0,PLA2R1,2.068051838563511e-16,10.0,104.0,42.0
18.0,NPPA,2.7889254565992457e-16,13.0,104.0,68.0
18.0,ARL6IP1,3.028853871459491e-16,8.0,104.0,28.0
18.0,NSF,3.2102456708379867e-16,12.0,104.0,59.0
18.0,STX18,4.703748258385263e-16,7.0,104.0,22.0
18.0,GHRL,6.2249024051153995e-16,15.0,104.0,89.0
18.0,AGTR2,7.181412348262018e-16,16.0,104.0,100.0
18.0,TMEM230,7.970956281315975e-16,2.0,104.0,2.0
18.0,TXLNB,7.970956281315975e-16,2.0,104.0,2.0
18.0,TXLNGY,7.970956281315975e-16,2.0,104.0,2.0
18.0,CHGA,1.8394152135841693e-15,9.0,104.0,36.0
18.0,FERMT1,1.996934811032537e-15,8.0,104.0,29.0
18.0,SCT,1.996934811032537e-15,8.0,104.0,29.0
18.0,DNAJC5,2.1285040915275836e-15,5.0,104.0,12.0
18.0,RAB2B,2.1285040915275836e-15,5.0,104.0,12.0
18.0,ADORA1,2.3193651465802822e-15,15.0,104.0,91.0
18.0,RAB3C,2.4769649339136472e-15,6.0,104.0,17.0
18.0,RAB29,2.7367102831949488e-15,10.0,104.0,44.0
18.0,ADRA2A,3.285639196451259e-15,14.0,104.0,81.0
18.0,CALM3,4.381066995701457e-15,15.0,104.0,92.0
18.0,GPM6B,4.786861592772183e-15,7.0,104.0,23.0
18.0,HCAR2,4.786861592772183e-15,7.0,104.0,23.0
18.0,PINK1,5.197544393847753e-15,18.0,104.0,127.0
18.0,GRIN3A,5.432841693827627e-15,11.0,104.0,53.0
18.0,RAB8A,5.432841693827627e-15,11.0,104.0,53.0
18.0,RAB11B,7.866266323649091e-15,9.0,104.0,37.0
18.0,PHPT1,1.1610467258361034e-14,8.0,104.0,30.0
18.0,ARRB1,1.456494609170385e-14,17.0,104.0,117.0
18.0,PLA2G6,1.5003270674705822e-14,15.0,104.0,94.0
18.0,OPHN1,2.8915023401830395e-14,10.0,104.0,46.0
18.0,NTSR1,3.339398741136252e-14,13.0,104.0,74.0
18.0,CD84,4.015957974591542e-14,7.0,104.0,24.0
18.0,MFF,4.015957974591542e-14,7.0,104.0,24.0
18.0,RAB11FIP3,4.015957974591542e-14,7.0,104.0,24.0
18.0,SFRP4,4.015957974591542e-14,7.0,104.0,24.0
18.0,CABP1,4.1653345517119094e-14,6.0,104.0,18.0
18.0,MIEF1,4.1653345517119094e-14,6.0,104.0,18.0
18.0,MYRIP,4.1653345517119094e-14,6.0,104.0,18.0
18.0,SAR1A,4.1653345517119094e-14,6.0,104.0,18.0
18.0,GPR68,6.025758734809834e-14,8.0,104.0,31.0
18.0,MPC2,6.025758734809834e-14,8.0,104.0,31.0
18.0,CBARP,9.991761296492978e-14,5.0,104.0,13.0
18.0,SLC35D3,9.991761296492978e-14,5.0,104.0,13.0
18.0,ZFAND1,9.991761296492978e-14,5.0,104.0,13.0
18.0,FIS1,1.1500770056496554e-13,9.0,104.0,39.0
18.0,TSPOAP1,1.1500770056496554e-13,9.0,104.0,39.0
18.0,VIP,1.1500770056496554e-13,9.0,104.0,39.0
18.0,CAMLG,2.6798609312778895e-13,3.0,104.0,5.0
18.0,ICA1,2.6798609312778895e-13,3.0,104.0,5.0
18.0,LGI3,2.6798609312778895e-13,3.0,104.0,5.0
18.0,TSPAN1,2.6798609312778895e-13,3.0,104.0,5.0
18.0,CD177,2.821415211079324e-13,8.0,104.0,32.0
18.0,IL13RA2,2.8425472649219755e-13,7.0,104.0,25.0
18.0,LEPROT,5.207561457678253e-13,6.0,104.0,19.0
18.0,SCYL2,5.207561457678253e-13,6.0,104.0,19.0
18.0,FCER1G,5.675368358352487e-13,14.0,104.0,89.0
18.0,ADRA1A,5.894720031494558e-13,11.0,104.0,58.0
18.0,MTMR2,5.894720031494558e-13,11.0,104.0,58.0
18.0,C1QTNF12,1.2030212318625248e-12,8.0,104.0,33.0
18.0,BLOC1S4,1.2327678181139296e-12,4.0,104.0,9.0
18.0,C12orf4,1.2327678181139296e-12,4.0,104.0,9.0
18.0,NPY5R,1.2937309361638282e-12,9.0,104.0,41.0
18.0,SH3GL2,1.830043722564363e-12,10.0,104.0,50.0
18.0,PPP3CB,1.940412653061562e-12,13.0,104.0,80.0
18.0,CNST,2.7111388807111153e-12,5.0,104.0,14.0
18.0,CPLANE2,2.7111388807111153e-12,5.0,104.0,14.0
18.0,CTDSPL2,2.7111388807111153e-12,5.0,104.0,14.0
18.0,IQSEC2,2.7111388807111153e-12,5.0,104.0,14.0
18.0,PRR5L,2.7111388807111153e-12,5.0,104.0,14.0
18.0,ARL6IP5,4.7098969906798146e-12,8.0,104.0,34.0
18.0,OSM,4.7098969906798146e-12,8.0,104.0,34.0
18.0,BVES,5.0600389934628875e-12,6.0,104.0,20.0
18.0,LILRA5,5.0600389934628875e-12,6.0,104.0,20.0
18.0,RBM22,5.0600389934628875e-12,6.0,104.0,20.0
18.0,PSEN1,6.36787418621846e-12,19.0,104.0,158.0
18.0,LRP1,7.183492145113515e-12,16.0,104.0,118.0
18.0,SLC2A4,1.705506067819801e-11,8.0,104.0,35.0
18.0,EZR,2.1027227529338002e-11,13.0,104.0,84.0
18.0,OXT,2.17779154703507e-11,12.0,104.0,73.0
18.0,ATXN2,3.961131789725493e-11,6.0,104.0,21.0
18.0,MCU,4.360290660871956e-11,7.0,104.0,28.0
18.0,TFR2,4.360290660871956e-11,7.0,104.0,28.0
18.0,CDK16,4.7439065344337566e-11,5.0,104.0,15.0
